chr,strand,coord,tottag,UPA_start,UPA_end,nPA,maxtag,ftr,gene_type,ftr_start,ftr_end,gene,gene_start,gene_end,gene_stop_codon
chr7,-,79133768,12,79133768,79133768,6,2,3UTR,NA,79133768,79134408,17304,79133768,79143786,79133768
chr7,-,79288663,2,79288663,79288663,1,2,intergenic,NA,79352488,79273035,character(0),79352488,79352745,3074322
chr7,-,79365092,2,79365092,79365092,1,2,intergenic,NA,79374870,79352745,19771,79374870,79387048,79375560
chr7,-,79414104,2,79414104,79414104,1,2,intergenic,NA,79446231,79412517,18975,79446231,79466362,79449961
chr7,-,79449387,2,79449387,79449387,1,2,3UTR,NA,79446231,79449960,18975,79446231,79466362,79449961
chr7,-,79451296,2,79451296,79451296,1,2,intron,NA,79450646,79451541,18975,79446231,79466362,79449961
chr7,-,79735959,2,79735959,79735959,1,2,3UTR,NA,79735957,79737341,18631,79735957,79743080,79737342
chr7,-,79737248,2,79737248,79737248,1,2,3UTR,NA,79735957,79737341,18631,79735957,79743080,79737342
chr7,-,79821802,10,79821802,79821803,5,2,3UTR,NA,NA,NA,16790,NA,NA,NA
chr7,-,79879763,2,79879763,79879763,1,2,3UTR,NA,79875325,79880483,11778,79875325,79920649,79880484
chr7,-,79922583,4,79922562,79922583,2,2,exon,NA,79922572,79924867,character(0),3073253,3074322,3074322
chr7,-,79922660,2,79922660,79922660,1,2,exon,NA,79922572,79924867,character(0),3073253,3074322,3074322
chr7,-,79925002,2,79925002,79925002,1,2,3UTR,NA,NA,NA,70420,NA,NA,NA
chr7,-,79925867,4,79925865,79925867,2,2,3UTR,NA,79925361,79926841,70420,79925361,79935359,79926842
chr7,-,79926695,2,79926695,79926695,1,2,3UTR,NA,79925361,79926841,70420,79925361,79935359,79926842
chr7,-,79981451,2,79981451,79981451,1,2,intergenic,NA,80062710,79935359,100859962,80062710,80075247,80062710
chr7,-,80088985,2,80088985,80088985,1,2,exon,NA,80088982,80090431,character(0),3073253,3074322,3074322
chr7,-,80094843,12,80094843,80094846,6,2,3UTR,NA,NA,NA,269951,NA,NA,NA
chr7,-,80227156,12,80227147,80227157,6,2,3UTR,NA,80227147,80227364,23991,80227147,80232813,80227365
chr7,-,80227832,2,80227832,80227832,1,2,intron,NA,80227387,80227993,23991,80227147,80232813,80227365
chr7,-,80316328,2,80316328,80316328,1,2,3UTR,NA,80315590,80316898,269955,80293229,80320097,80293229
chr7,-,80322710,2,80322710,80322710,1,2,intron,NA,80321344,80323749,269955,80293229,80320097,80293229
chr7,-,80325292,10,80325291,80325292,5,2,3UTR,NA,80325292,80325877,101869,80325292,80341480,80340331
chr7,-,80349097,2,80349097,80349097,1,2,3UTR,NA,80349097,80351698,140481,80349097,80363462,80349097
chr7,-,80350337,2,80350337,80350337,1,2,3UTR,NA,80349097,80351698,140481,80349097,80363462,80349097
chr7,-,80377757,2,80377757,80377757,1,2,3UTR,NA,80377756,80378074,14159,80377756,80387936,80382913
chr7,-,80389194,12,80389194,80389194,6,2,3UTR,NA,80389194,80390706,18550,80388585,80396353,80388585
chr7,-,80455091,6,80455091,80455091,3,2,3UTR,NA,80454733,80455258,12144,80454733,80463877,80455259
chr7,-,80586632,2,80586632,80586632,1,2,3UTR,NA,80586627,80589742,70461,80586627,80688877,80589743
chr7,-,80711577,4,80711577,80711577,2,2,3UTR,NA,NA,NA,29875,NA,NA,NA
chr7,-,80712690,2,80712690,80712690,1,2,3UTR,NA,80711583,80713831,29875,80711583,80803416,80713832
chr7,-,80712776,4,80712776,80712776,2,2,3UTR,NA,80711583,80713831,29875,80711583,80803416,80713832
chr7,-,80713014,2,80713014,80713014,1,2,3UTR,NA,80711583,80713831,29875,80711583,80803416,80713832
chr7,-,80766679,2,80766679,80766679,1,2,intron,NA,80765372,80766884,29875,80711583,80803416,80713832
chr7,-,80891256,6,80891242,80891256,3,2,3UTR,NA,80890723,80891676,71968,80890723,80901269,80891677
chr7,-,80915377,6,80915377,80915377,3,2,3UTR,NA,80915377,80915853,56529,80904889,80947545,80904889
chr7,-,81063911,2,81063911,81063911,1,2,intergenic,NA,81161397,80993415,character(0),81161397,81161744,3074322
chr7,-,81161255,2,81161255,81161255,1,2,3UTR,NA,NA,NA,character(0),NA,NA,NA
chr7,-,81342724,2,81342724,81342724,1,2,3UTR,NA,NA,NA,20068,NA,NA,NA
chr7,-,81342811,2,81342811,81342811,1,2,CDS,NA,81342769,81342849,20068,81342732,81344531,81342732
chr7,-,81420454,6,81420454,81420454,3,2,intron,NA,81372201,81436202,12877,81347026,81454758,81348341
chr7,-,81600649,2,81600649,81600649,1,2,3UTR,NA,81600481,81610252,26557,81600481,81692965,81610253
chr7,-,81649592,2,81649592,81649592,1,2,CDS,NA,81649554,81649710,26557,81600481,81692965,81610253
chr7,-,81765893,2,81765893,81765893,1,2,intergenic,NA,81782182,81707527,67290,81782182,81789478,81783043
chr7,-,81821936,2,81821936,81821936,1,2,intron,NA,81818352,81828972,83962,81792074,81829431,81793568
chr7,-,81924687,2,81924687,81924687,1,2,intron,NA,81905637,81933938,29877,81881251,81934473,81886078
chr7,-,82646181,2,82646181,82646181,1,2,3UTR,NA,82646168,82646190,330577,82632960,82648523,82634464
chr7,-,82646226,2,82646226,82646226,1,2,CDS,NA,82646191,82646442,330577,82632960,82648523,82634464
chr7,-,82818612,2,82818612,82818612,1,2,intergenic,NA,82852498,82755644,character(0),82852498,82867074,3074322
chr7,-,82851498,2,82851498,82851498,1,2,3UTR,NA,NA,NA,character(0),NA,NA,NA
chr7,-,82870943,2,82870943,82870943,1,2,intergenic,NA,82937936,82867074,71285,82937936,82940688,82937936
chr7,-,83629660,2,83629660,83629660,1,2,intron,NA,83612388,83630765,character(0),3073253,3074322,3074322
chr7,-,83881518,12,83881514,83881518,6,2,3UTR,NA,83879873,83882132,80889,83879873,83884305,83882133
chr7,-,84109356,12,84109356,84109356,6,2,3UTR,NA,84109356,84110581,70178,84109356,84151893,84110582
chr7,-,84615045,8,84615044,84615045,4,2,3UTR,NA,84613766,84615819,65098,84613766,84689957,84615820
chr7,-,84617888,2,84617888,84617888,1,2,CDS,NA,84617850,84617963,65098,84613766,84689957,84615820
chr7,-,84834430,2,84834430,84834430,1,2,3UTR,NA,NA,NA,character(0),NA,NA,NA
chr7,-,87203287,2,87203287,87203287,1,2,intergenic,NA,87242106,86907934,character(0),87242106,87242885,3074322
chr7,-,87828445,4,87828445,87828448,2,2,intergenic,NA,88087188,87493512,character(0),88087188,88087251,3074322
chr7,-,88528111,2,88528111,88528111,1,2,intergenic,NA,88530446,88449230,character(0),88530446,88530898,3074322
chr7,-,89140013,4,89140013,89140013,2,2,3UTR,NA,89139714,89141837,72759,89139714,89338787,89141838
chr7,-,89140134,2,89140134,89140134,1,2,3UTR,NA,89139714,89141837,72759,89139714,89338787,89141838
chr7,-,89179495,2,89179495,89179495,1,2,intron,NA,89165167,89196112,72759,89139714,89338787,89141838
chr7,-,89198191,2,89198191,89198191,1,2,intron,NA,89196160,89243920,72759,89139714,89338787,89141838
chr7,-,89198274,2,89198274,89198274,1,2,intron,NA,89196160,89243920,72759,89139714,89338787,89141838
chr7,-,89228877,2,89228877,89228877,1,2,intron,NA,89196160,89243920,72759,89139714,89338787,89141838
chr7,-,89312098,2,89312098,89312098,1,2,intron,NA,89307265,89338447,72759,89139714,89338787,89141838
chr7,-,89918688,8,89918688,89918688,4,2,3UTR,NA,89917529,89918952,67669,89917529,89941204,89918953
chr7,-,89954652,2,89954652,89954652,1,2,3UTR,NA,NA,NA,13626,NA,NA,NA
chr7,-,89954696,2,89954696,89954696,1,2,3UTR,NA,89954654,89954936,13626,89954654,89980976,89954937
chr7,-,90124822,2,90124822,90124822,1,2,exon,NA,90124822,90125032,78329,90124822,90129477,90124822
chr7,-,90124893,2,90124893,90124893,1,2,exon,NA,90124822,90125032,78329,90124822,90129477,90124822
chr7,-,90444300,2,90444300,90444300,1,2,intergenic,NA,90450700,90265777,66271,90450700,90457229,90451649
chr7,-,90450705,2,90450705,90450705,1,2,3UTR,NA,90450700,90450935,66271,90450700,90457208,90451649
chr7,-,90452263,2,90452263,90452263,1,2,intron,NA,90451658,90452728,66271,90450700,90457208,90451649
chr7,-,90467434,2,90467434,90467434,1,2,3UTR,NA,NA,NA,68472,NA,NA,NA
chr7,-,90468857,2,90468857,90468857,1,2,3UTR,NA,90467438,90468977,68472,90467438,90476001,90468978
chr7,-,90858033,6,90858029,90858033,3,2,intergenic,NA,90885444,90812161,character(0),90885444,90887706,3074322
chr7,-,9113718,2,9113718,9113718,1,2,intergenic,NA,9118044,9097881,character(0),9118044,9131037,3074322
chr7,-,92620887,2,92620887,92620887,1,2,intron,NA,92619684,92623967,73845,92581723,92637102,92582012
chr7,-,92638272,2,92638272,92638272,1,2,intergenic,NA,92643543,92637142,74737,92643543,92669934,92644562
chr7,-,92643678,4,92643678,92643678,2,2,3UTR,NA,92643543,92644561,74737,92643543,92669934,92644562
chr7,-,92644254,2,92644254,92644254,1,2,3UTR,NA,92643543,92644561,74737,92643543,92669934,92644562
chr7,-,92659775,2,92659775,92659775,1,2,CDS,NA,92659405,92659888,74737,92643543,92669934,92644562
chr7,-,92659836,2,92659836,92659836,1,2,CDS,NA,92659798,92659888,74737,92643543,92669934,92644562
chr7,-,92668184,2,92668184,92668184,1,2,3UTR,NA,92668184,92669383,character(0),3073253,3074322,3074322
chr7,-,93750547,2,93750547,93750547,1,2,intergenic,NA,93846844,93660555,character(0),93846844,93847854,3074322
chr7,-,97233891,4,97233880,97233891,2,2,intergenic,NA,97309380,96951886,244144,97309380,97332020,97310332
chr7,-,97324683,2,97324683,97324683,1,2,intron,NA,97324341,97325291,244144,97309380,97325964,97310332
chr7,-,97413591,2,97413591,97413591,1,2,intron,NA,97413516,97417031,21835,97412938,97417730,97417051
chr7,-,97494024,2,97494024,97494024,1,2,intergenic,NA,97550331,97417730,66273,97550331,97579497,97550601
chr7,-,97541570,2,97541570,97541570,1,2,intergenic,NA,97550331,97417730,66273,97550331,97579497,97550601
chr7,-,97550310,10,97550306,97550334,5,2,3UTR,NA,NA,NA,66273,NA,NA,NA
chr7,-,97574614,2,97574614,97574614,1,2,intron,NA,97565301,97575587,66273,97550331,97575653,97550601
chr7,-,97721514,2,97721514,97721514,1,2,intergenic,NA,97724006,97696828,66333,97724006,97738289,97726625
chr7,-,97724460,2,97724460,97724460,1,2,3UTR,NA,97724006,97726624,66333,97724006,97738289,97726625
chr7,-,97724549,2,97724549,97724549,1,2,3UTR,NA,97724006,97726624,66333,97724006,97738289,97726625
chr7,-,97725490,2,97725490,97725490,1,2,3UTR,NA,97724006,97726624,66333,97724006,97738289,97726625
chr7,-,97726324,2,97726324,97726324,1,2,3UTR,NA,97724006,97726624,66333,97724006,97738289,97726625
chr7,-,97726373,8,97726373,97726377,4,2,3UTR,NA,97724006,97726624,66333,97724006,97738289,97726625
chr7,-,97870699,6,97870699,97870705,3,2,intergenic,NA,98051060,97738289,17921,98051060,98119524,98051627
chr7,-,98049874,2,98049874,98049874,1,2,intergenic,NA,98051060,97738289,17921,98051060,98119524,98051627
chr7,-,98051055,6,98051055,98051059,3,2,3UTR,NA,NA,NA,17921,NA,NA,NA
chr7,-,98121565,8,98121565,98121567,4,2,3UTR,NA,98121559,98123872,12337,98121559,98178274,98123873
chr7,-,98350668,8,98350668,98350671,4,2,3UTR,NA,98350668,98352057,244152,98350668,98361288,98352058
chr7,-,98358861,2,98358861,98358861,1,2,intron,NA,98353617,98359357,244152,98350668,98361288,98352058
chr7,-,98886750,2,98886750,98886750,1,2,3UTR,NA,98885021,98887889,78610,98885021,99141141,98887890
chr7,-,99153657,12,99153657,99153658,6,2,3UTR,NA,NA,NA,67800,NA,NA,NA
chr7,-,99159257,2,99159257,99159257,1,2,intron,NA,99159038,99164634,67800,99153658,99182719,99154546
chr7,-,99219014,2,99219014,99219014,1,2,3UTR,NA,NA,NA,233549,NA,NA,NA
chr7,-,99219050,2,99219050,99219050,1,2,3UTR,NA,NA,NA,233549,NA,NA,NA
chr7,-,99219084,6,99219084,99219084,3,2,3UTR,NA,99219084,99219804,233549,99219084,99238619,99219805
chr7,-,99477896,2,99477896,99477896,1,2,3UTR,NA,99477896,99478951,27050,99477896,99483738,99479277
chr7,-,99478213,2,99478213,99478213,1,2,3UTR,NA,99477896,99478951,27050,99477896,99483738,99479277
chr7,-,99478770,2,99478770,99478770,1,2,3UTR,NA,99477896,99478951,27050,99477896,99483738,99479277
chr7,-,99478837,10,99478815,99478849,5,2,3UTR,NA,99477896,99478951,27050,99477896,99483738,99479277
chr7,-,99478970,2,99478970,99478970,1,2,intron,NA,99478952,99479273,27050,99477896,99483738,99479277
chr7,-,99624084,6,99624073,99624084,3,2,3UTR,NA,99624082,99625493,100503386,99624082,99627103,99625494
chr7,-,99658389,10,99658389,99658407,5,2,3UTR,NA,99657804,99660040,101488,99657804,99711340,99660041
chr7,-,99659857,2,99659857,99659857,1,2,3UTR,NA,99657804,99660040,101488,99657804,99711340,99660041
chr7,-,99811437,2,99811437,99811437,1,2,3UTR,NA,NA,NA,50877,NA,NA,NA
chr7,-,99838903,8,99838901,99838903,4,2,3UTR,NA,99837569,99839696,66624,99837569,99858977,99839697
chr7,-,99839679,10,99839642,99839680,5,2,3UTR,NA,99837569,99839696,66624,99837569,99858977,99839697
chr7,-,99920254,4,99920254,99920254,2,2,3UTR,NA,99920254,99925301,108937,99920254,99980448,99925302
chr7,+,100184865,8,100184865,100184869,4,2,3UTR,NA,100184490,100184869,57442,100176502,100182769,100182769
chr7,+,100265582,6,100265582,100265585,3,2,intron,NA,100263089,100266664,70974,100227394,100278867,100272429
chr7,+,100278868,2,100278868,100278868,1,2,3UTR,NA,100277158,100278868,70974,100227394,100278867,100272429
chr7,+,100470152,4,100470152,100470152,2,2,3UTR,NA,100469462,100470152,277939,100372233,100469461,100469461
chr7,+,100499641,6,100499641,100499641,3,2,3UTR,NA,100499351,100502020,22228,100493337,100502020,100499350
chr7,+,100499732,2,100499732,100499732,1,2,3UTR,NA,100499351,100502020,22228,100493337,100502020,100499350
chr7,+,100505707,4,100505705,100505707,2,2,intergenic,NA,100502020,100524016,22228,100493337,100502020,100499350
chr7,+,100539817,4,100539809,100539817,2,2,3UTR,NA,100539346,100540369,68185,100537100,100540369,100539345
chr7,+,100607762,2,100607762,100607762,1,2,intron,NA,100607521,100626551,19346,100607410,100641268,100639319
chr7,+,100607841,2,100607841,100607841,1,2,intron,NA,100607521,100626551,19346,100607410,100641268,100639319
chr7,+,100607879,2,100607879,100607879,1,2,intron,NA,100607521,100626551,19346,100607410,100641268,100639319
chr7,+,100640122,2,100640122,100640122,1,2,3UTR,NA,100639320,100641268,19346,100607410,100641268,100639319
chr7,+,100640498,2,100640498,100640498,1,2,3UTR,NA,100639320,100641268,19346,100607410,100641268,100639319
chr7,+,101284400,2,101284400,101284400,1,2,3UTR,NA,101282534,101284405,207278,101092863,101196903,101196903
chr7,+,101293533,2,101293533,101293533,1,2,intergenic,NA,101284405,101317086,207278,101108733,101284405,101196903
chr7,+,101310708,2,101310708,101310708,1,2,intergenic,NA,101284405,101317086,207278,101108733,101284405,101196903
chr7,+,101341214,2,101341214,101341214,1,2,intron,NA,101322034,101342497,56018,101317086,101346626,101346137
chr7,+,101346507,2,101346507,101346507,1,2,3UTR,NA,101346138,101346626,56018,101317086,101346626,101346137
chr7,+,101346626,4,101346621,101346626,2,2,3UTR,NA,101346138,101346626,56018,101317086,101346626,101346137
chr7,+,101411888,2,101411888,101411888,1,2,3UTR,NA,101411322,101411894,69710,101348067,101411894,101411321
chr7,+,101512817,4,101512817,101512819,2,2,3UTR,NA,101511664,101512819,207728,101410886,101512819,101511663
chr7,+,101899545,6,101899545,101899545,3,2,3UTR,NA,101899242,101901849,75430,101863715,101897992,101897992
chr7,+,101911834,6,101911834,101911834,3,2,3UTR,NA,101911366,101911903,66508,101905904,101911903,101911365
chr7,+,101911903,6,101911903,101911903,3,2,3UTR,NA,101911366,101911903,66508,101905904,101911903,101911365
chr7,+,101935043,2,101935043,101935043,1,2,intron,NA,101934318,101977379,101706,101934111,101999689,101999689
chr7,+,101965605,6,101965603,101965608,3,2,intron,NA,101934318,101977379,101706,101934111,101999689,101999689
chr7,+,102014959,8,102014957,102014971,4,2,3UTR,NA,102014248,102014964,101706,101934111,101999689,101999689
chr7,+,102015080,2,102015080,102015080,1,2,3UTR,NA,NA,NA,101706,NA,NA,NA
chr7,+,102015180,2,102015180,102015180,1,2,3UTR,NA,NA,NA,101706,NA,NA,NA
chr7,+,102238564,4,102238564,102238564,2,2,3UTR,NA,102237532,102238567,233575,102210208,102223483,102223483
chr7,+,102426141,4,102426141,102426141,2,2,intron,NA,102426141,102426699,20866,102267806,102437318,102435900
chr7,+,102437318,6,102437318,102437318,3,2,3UTR,NA,102435901,102437318,20866,102267806,102437318,102435900
chr7,+,102468926,6,102468926,102468941,3,2,3UTR,NA,102468484,102469771,20133,102441695,102469771,102468483
chr7,+,102847066,2,102847066,102847066,1,2,intergenic,NA,102804430,102877122,258356,102803480,102804430,102804430
chr7,+,104428037,2,104428037,104428037,1,2,intergenic,NA,104423380,104550133,character(0),104423274,104423380,3074322
chr7,+,104428098,2,104428098,104428098,1,2,intergenic,NA,104423380,104550133,character(0),104423274,104423380,3074322
chr7,+,105356689,6,105356687,105356689,3,2,intergenic,NA,105327214,105368230,character(0),105326661,105327214,3074322
chr7,+,105641363,4,105641352,105641363,2,2,3UTR,NA,105641205,105643637,14356,105640056,105643637,105641204
chr7,+,105641849,2,105641849,105641849,1,2,3UTR,NA,105641205,105643637,14356,105640056,105643637,105641204
chr7,+,105742835,10,105742827,105742836,5,2,3UTR,NA,105742663,105742925,16202,105736592,105742925,105742662
chr7,+,105742924,10,105742924,105742924,5,2,3UTR,NA,105742663,105742925,16202,105736592,105742925,105742662
chr7,+,107250932,2,107250932,107250932,1,2,intron,NA,107243129,107284781,character(0),3073253,3074322,3074322
chr7,+,108289926,2,108289926,108289926,1,2,intergenic,NA,108277712,108313451,character(0),108276746,108277712,3074322
chr7,+,108941696,10,108941691,108941696,5,2,3UTR,NA,108941539,108942951,66085,108934417,108942951,108941538
chr7,+,109521712,2,109521712,109521712,1,2,CDS,NA,109521601,109521729,26451,109519147,109522367,109521729
chr7,+,109522371,6,109522367,109522374,3,2,3UTR,NA,NA,NA,26451,NA,NA,NA
chr7,+,109712182,2,109712182,109712182,1,2,3UTR,NA,109711894,109712189,57373,109703690,109712189,109711893
chr7,+,110056117,4,110056117,110056117,2,2,3UTR,NA,110055115,110056609,233726,110018274,110056609,110055114
chr7,+,110056202,2,110056202,110056202,1,2,3UTR,NA,110055115,110056609,233726,110018274,110056609,110055114
chr7,+,110094717,2,110094717,110094717,1,2,3UTR,NA,110094375,110094808,20841,110061217,110094808,110094374
chr7,+,110094800,2,110094800,110094800,1,2,3UTR,NA,110094375,110094808,20841,110061217,110094808,110094374
chr7,+,110143286,2,110143286,110143286,1,2,3UTR,NA,110142113,110143286,22390,110122046,110143286,110142112
chr7,+,110282503,2,110282503,110282503,1,2,3UTR,NA,110281338,110283506,20947,110221711,110283506,110281337
chr7,+,110629820,2,110629820,110629820,1,2,3UTR,NA,110629169,110629820,11535,110627661,110629820,110629168
chr7,+,111056377,6,111056377,111056380,3,2,3UTR,NA,111055786,111056377,22083,111028951,111056377,111055785
chr7,+,111990964,2,111990964,111990964,1,2,intergenic,NA,111395608,112023504,character(0),111366298,111395608,3074322
chr7,+,112023965,2,112023965,112023965,1,2,intron,NA,112023747,112053216,74996,112023504,112111384,112110119
chr7,+,112042034,2,112042034,112042034,1,2,intron,NA,112023747,112053216,74996,112023504,112111384,112110119
chr7,+,112110488,4,112110488,112110496,2,2,3UTR,NA,112110120,112111384,74996,112023504,112111384,112110119
chr7,+,112235812,4,112235812,112235812,2,2,intron,NA,112235420,112271229,320878,112225856,112355194,112351723
chr7,+,112349477,2,112349477,112349477,1,2,CDS,NA,112349394,112349482,320878,112225856,112355194,112351723
chr7,+,112352889,2,112352889,112352889,1,2,3UTR,NA,112351724,112355194,320878,112225856,112355194,112351723
chr7,+,112353422,2,112353422,112353422,1,2,3UTR,NA,112351724,112355194,320878,112225856,112355194,112351723
chr7,+,112355192,4,112355192,112355194,2,2,3UTR,NA,112351724,112355194,320878,112225856,112355194,112351723
chr7,+,112413105,2,112413105,112413105,1,2,3UTR,NA,112412988,112413106,100504195,112349394,112412987,112353939
chr7,+,112591692,4,112591692,112591692,2,2,3UTR,NA,112588617,112591692,57342,112427505,112589629,112588616
chr7,+,112906789,2,112906789,112906789,1,2,3UTR,NA,112898661,112906807,21676,112679318,112899459,112898660
chr7,+,113314126,2,113314126,113314126,1,2,3UTR,NA,113313620,113314126,11865,113207465,113314126,113313619
chr7,+,114126204,2,114126204,114126204,1,2,intergenic,NA,114088357,114415281,character(0),114086898,114088357,3074322
chr7,+,114274138,2,114274138,114274138,1,2,intergenic,NA,114088357,114415281,character(0),114086898,114088357,3074322
chr7,+,114874610,2,114874610,114874610,1,2,intergenic,NA,114850383,114936545,233752,114768736,114850383,114791018
chr7,+,115411375,2,115411375,115411375,1,2,intergenic,NA,115172385,115995274,character(0),115172056,115172385,3074322
chr7,+,116099522,2,116099522,116099522,1,2,CDS,NA,116099509,116099523,56372,116039397,116101991,116101991
chr7,+,116105210,8,116105210,116105210,4,2,3UTR,NA,116104440,116105210,56372,116039397,116101991,116101991
chr7,+,116444324,2,116444324,116444324,1,2,exon,NA,116443575,116444324,character(0),3073253,3074322,3074322
chr7,+,116444375,2,116444375,116444375,1,2,3UTR,NA,NA,NA,character(0),NA,NA,NA
chr7,+,116540588,2,116540588,116540588,1,2,3UTR,NA,NA,NA,53322,NA,NA,NA
chr7,+,117604479,2,117604479,117604479,1,2,intron,NA,117593740,117621919,233781,117380979,117635185,117635185
chr7,+,118261743,2,118261743,118261743,1,2,intergenic,NA,118245551,118279861,67745,118243865,118245551,118245551
chr7,+,118415264,4,118415264,118415272,2,2,intergenic,NA,118330121,118480495,character(0),118329486,118330121,3074322
chr7,+,118638228,4,118638228,118638251,2,2,CDS,NA,118638129,118638228,74424,118597297,118675085,118674663
chr7,+,118638327,4,118638326,118638327,2,2,intron,NA,118638229,118639919,74424,118597297,118675085,118674663
chr7,+,118675086,2,118675086,118675086,1,2,3UTR,NA,118674664,118675086,74424,118597297,118675085,118674663
chr7,+,118841487,6,118841487,118841487,3,2,3UTR,NA,118841295,118842966,71517,118740226,118842966,118841294
chr7,+,119543261,2,119543261,119543261,1,2,3UTR,NA,119542799,119543793,272428,119519463,119545551,119542323
chr7,+,120120933,6,120120925,120120957,3,2,3UTR,NA,120120256,120120986,233806,120102353,120120986,120120255
chr7,+,120183719,4,120183716,120183719,2,2,3UTR,NA,120183020,120185586,72074,120173858,120185586,120183019
chr7,+,120183810,4,120183810,120183810,2,2,3UTR,NA,120183020,120185586,72074,120173858,120185586,120183019
chr7,+,120185099,2,120185099,120185099,1,2,3UTR,NA,120183020,120185586,72074,120173858,120185586,120183019
chr7,+,120185586,4,120185575,120185586,2,2,3UTR,NA,120183020,120185586,72074,120173858,120185586,120183019
chr7,+,120186313,2,120186313,120186313,1,2,3UTR,NA,NA,NA,72074,NA,NA,NA
chr7,+,12028540,4,12028540,12028546,2,2,intron,NA,12025635,12030259,character(0),3073253,3074322,3074322
chr7,+,120657671,2,120657671,120657671,1,2,intron,NA,120657671,120659020,67003,120635176,120659524,120659104
chr7,+,120659528,6,120659528,120659530,3,2,3UTR,NA,NA,NA,67003,NA,NA,NA
chr7,+,120903496,2,120903496,120903496,1,2,3UTR,NA,120903392,120907450,13631,120842831,120907450,120903391
chr7,+,120903999,4,120903999,120904001,2,2,3UTR,NA,120903392,120907450,13631,120842831,120907450,120903391
chr7,+,120904242,2,120904242,120904242,1,2,3UTR,NA,120903392,120907450,13631,120842831,120907450,120903391
chr7,+,120945842,2,120945842,120945842,1,2,3UTR,NA,120945533,120946249,26939,120917744,120945821,120945532
chr7,+,121004571,2,121004571,121004571,1,2,intron,NA,121000218,121014519,74466,120982509,121014787,121014649
chr7,+,122078838,2,122078838,122078838,1,2,3UTR,NA,122078561,122082194,28018,122067175,122082194,122078560
chr7,+,122082194,2,122082194,122082194,1,2,3UTR,NA,122078561,122082194,28018,122067175,122082194,122078560
chr7,+,122140565,2,122140565,122140565,1,2,intron,NA,122138360,122143784,59288,122133041,122149044,122148154
chr7,+,122140690,2,122140690,122140690,1,2,intron,NA,122138360,122143784,59288,122133041,122149044,122148154
chr7,+,122149045,4,122149045,122149046,2,2,3UTR,NA,NA,NA,59288,NA,NA,NA
chr7,+,122169879,10,122169879,122169884,5,2,3UTR,NA,NA,NA,18817,NA,NA,NA
chr7,+,122222892,2,122222892,122222892,1,2,3UTR,NA,NA,NA,70261,NA,NA,NA
chr7,+,122223893,2,122223893,122223893,1,2,intergenic,NA,122222824,122265094,70261,122219496,122222824,122222175
chr7,+,122223925,2,122223925,122223925,1,2,intergenic,NA,122222824,122265094,70261,122219496,122222824,122222175
chr7,+,122970920,10,122970919,122970921,5,2,intron,NA,122969483,122970946,19647,122965686,122976008,122976008
chr7,+,122999212,2,122999212,122999212,1,2,CDS,NA,122998525,123000279,19647,122965686,122976008,122976008
chr7,+,123124867,2,123124867,123124867,1,2,intron,NA,123061799,123169535,233833,123031374,123169678,123169678
chr7,+,123158679,6,123158679,123158683,3,2,intron,NA,123061799,123169535,233833,123031374,123169678,123169678
chr7,+,123194567,2,123194567,123194567,1,2,3UTR,NA,123192952,123195296,233833,123031374,123169678,123169678
chr7,+,123273251,8,123273251,123273251,4,2,3UTR,NA,123273204,123273253,233836,123214780,123265680,123265680
chr7,+,123275488,2,123275488,123275488,1,2,intergenic,NA,123273253,123369784,233836,123214813,123273253,123265680
chr7,+,123275624,2,123275624,123275624,1,2,intergenic,NA,123273253,123369784,233836,123214813,123273253,123265680
chr7,+,123430359,10,123430351,123430359,5,2,3UTR,NA,NA,NA,30949,NA,NA,NA
chr7,+,125577966,4,125577966,125577967,2,2,3UTR,NA,125577055,125579474,16190,125552120,125579474,125577054
chr7,+,126295016,4,126295013,126295016,2,2,3UTR,NA,126292650,126295016,104175,126248862,126292649,126292649
chr7,+,126445900,4,126445900,126445905,2,2,3UTR,NA,126445399,126445901,70314,126428759,126445901,126445901
chr7,+,126566733,2,126566733,126566733,1,2,intergenic,NA,126490731,126584942,233870,126487378,126490731,126490494
chr7,+,126672779,8,126672779,126672779,4,2,3UTR,NA,126672687,126672925,75565,126649309,126664004,126664004
chr7,+,126696697,4,126696697,126696697,2,2,3UTR,NA,126696655,126697058,66162,126695401,126696687,126696687
chr7,+,126696851,2,126696851,126696851,1,2,3UTR,NA,126696655,126697058,66162,126695401,126696687,126696687
chr7,+,126765819,6,126765819,126765819,3,2,3UTR,NA,126765240,126765819,26417,126759601,126764845,126764766
chr7,+,126780515,8,126780514,126780515,4,2,3UTR,NA,NA,NA,66090,NA,NA,NA
chr7,+,126863781,2,126863781,126863781,1,2,CDS,NA,126863169,126864250,233876,126861972,126865377,126864897
chr7,+,126945620,2,126945620,126945620,1,2,3UTR,NA,126945122,126945631,233877,126928879,126945631,126945121
chr7,+,126970219,2,126970219,126970219,1,2,3UTR,NA,126970083,126970606,233878,126942144,126952873,126952873
chr7,+,126970270,4,126970270,126970270,2,2,3UTR,NA,126970083,126970606,233878,126942144,126952873,126952873
chr7,+,126980501,10,126980501,126980501,5,2,3UTR,NA,126979535,126980501,52858,126975914,126980162,126979680
chr7,+,126991762,8,126991762,126991762,4,2,intergenic,NA,126980501,127031468,52858,126976458,126980501,126979680
chr7,+,127145571,2,127145571,127145571,1,2,intergenic,NA,127093986,127155069,101602,127091359,127093986,127092932
